"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Pacific island small states","PSS","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.0330424585756","11.9000634313437","11.7494023867832","11.8126318159268","12.1893363483455","10.6727459353668","11.2812798815366","10.8231770478424","10.7138457549063","10.4263202434949","9.61927196296064","10.0617125002313","10.7180246183937","11.0489495765818","13.0827887745479","11.8187701332644","13.1275298516866","13.1132903459059","12.3768010002863","13.1633244653108","","","",
"Post-demographic dividend","PST","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.7982611231716","14.7358283144441","15.1627388941496","15.4408584584349","15.4736279330885","15.3416270061869","14.8435136714994","14.645408642397","14.7099156485672","14.6416850288371","14.4855238887796","14.3865111550865","14.3085884406951","14.0660152312087","13.5425570262834","13.5475449980798","13.5139833183059","13.4649177153633","13.368467395355","13.1699806761562","","","",
"French Polynesia","PYF","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.62881555","29.56862634","28.61216476","29.93354007","28.99884138","27.69886364","24.81871937","24.92395955","15.79067024","15.81439453","15.86811708","15.92198762","15.97600631","16.03017333","15.81697952","16.01091176","13.85623111","8.6797218","6.53166679","6.86107701","","","",
"Romania","ROU","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.45601253","26.78191118","20.62398663","24.41738231","20.33830463","18.8036902","18.88235043","17.81355932","14.8063046","24.12966252","18.46415308","19.78983939","17.26038082","17.62249961","20.52073424","19.21169927","20.31682801","19.1377291","18.65632204","18.87093587","","","",
"Russian Federation","RUS","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.88725463","18.05514167","18.08232833","23.01363741","27.49439074","29.96718001","30.48275862","30.86419753","32.82937365","33.23899015","31.3238036","29.96708453","29.73668027","39.63370867","41.41219344","43.30368319","43.35586061","42.54673728","45.43236056","45.84543803","","","",
"Rwanda","RWA","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.39874879","23.77284624","23.91265248","20.4244415","22.30502473","24.77577596","23.52687068","24.68543319","17.39608113","22.06289705","23.24957591","22.28006246","24.72464288","28.6656636","30.47886987","28.08543181","28.89152564","28.84249613","27.61351284","28.13008159","","","",
"South Asia","SAS","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.8782671011266","66.8927275002145","67.8474066682522","66.4839407923778","64.5095705280978","66.2151057457641","68.2288112283822","68.0671398186258","68.8797241264068","66.2863048014152","65.168629006225","65.1123096113728","64.85213140143","63.7620285960343","62.6847221156687","62.471852049218","63.5044333415251","63.5578280445029","62.6252902152336","61.4855826392061","","","",
"Saudi Arabia","SAU","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.2464499","32.06168805","29.90331537","29.72188834","21.82324017","18.46301876","18.03515135","18.62657056","18.29437317","18.15163569","16.49221895","15.69618313","17.09791829","20.04889374","19.26744406","19.83698433","16.30316694","15.81217893","14.97125205","14.30891904","","","",
"Sudan","SDN","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.39597048","69.54279357","73.30667725","71.29332996","73.85078276","65.1988117","66.71507906","65.64968638","64.95366821","61.40832166","58.4010873","61.79383835","63.20368559","64.94811907","67.72357453","63.35302039","65.33773344","73.98918367","74.84690176","75.51893485","","","",
"Senegal","SEN","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.18970729","59.6447788","62.82627281","62.02134103","56.61183269","54.11143698","52.0110374","55.59161031","54.97119162","55.48755254","34.27434661","32.32448266","39.65543964","37.0928512","37.37455509","37.73448033","37.45153816","38.26678677","38.99367573","37.2844126","","","",
"Singapore","SGP","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.83448036","49.52347821","49.98859167","44.35427776","45.28271038","52.64322389","59.36164559","60.02097559","58.67660599","62.76934959","69.32403199","68.9046339","68.2851893","65.49457739","60.49988096","61.1295849","61.32180498","60.10148922","57.92677666","54.82868321","","","",
"Solomon Islands","SLB","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.0163188","4.35198391","4.02416925","3.97759635","3.81859639","3.24446281","2.47199613","2.50645224","4.40091162","4.6209363","3.35663098","3.9010839","4.12620849","4.25670763","3.34966944","3.37820104","4.31506034","3.99009544","4.50711366","4.60885583","","","",
"Sierra Leone","SLE","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.45191043","74.70973903","73.32971594","75.94216288","69.17600215","69.26157102","72.23394236","71.34374575","72.45686161","70.27266869","65.86408412","72.28508698","78.95940239","79.72033729","63.8068643","65.88270389","65.15459225","64.51790801","62.70432482","60.95901706","","","",
"El Salvador","SLV","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.72557157","57.51324098","59.32364017","54.40796046","52.2851605","50.65708739","49.52796557","48.39365283","47.29723687","46.44374903","43.06870307","33.60879591","36.22522231","35.81157239","34.72607673","33.60515765","32.07319352","32.39272419","28.43736459","28.84781265","","","",
"San Marino","SMR","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.73583475","12.78131346","9.15666918","8.96087566","8.22521436","8.08763259","7.96531349","7.87568471","7.40921562","7.37919854","7.47931477","7.72806833","7.72439908","7.57921716","7.27207771","6.68640481","6.26979217","5.99687484","5.89924974","5.82226233","","","",
"Somalia","SOM","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.44930346","29.44234581","29.5190053","30.10406619","30.52353731","29.50964904","28.40087356","23.75916298","24.99777049","27.3167304","29.93443415","32.92166016","34.82403783","35.14494038","35.16925872","36.43167795","36.17268289","37.12918066","37.06100923","36.58918371","","","",
"Sub-Saharan Africa (excluding high income)","SSA","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.472394259779","38.9338300136029","37.2635004834392","39.5794084021497","31.300189116226","29.8155735606127","30.2982669862871","31.2665390513472","32.6589591933329","30.1462057011386","30.6258675996548","30.7879396421926","33.1887075375425","33.4996458119734","32.5599418468178","30.7631308804955","29.2172172083975","29.6780589970251","32.8626185976757","34.5505480222555","","","",
"South Sudan","SSD","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.11961929","60.2765943","54.15002784","","","",
"Sub-Saharan Africa","SSF","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.4500580018952","38.9069250593493","37.2352164211925","39.5516344959646","31.2755596465083","29.7997986392679","30.2784109994285","31.2411229623735","32.6350943132445","30.1258478749152","30.6061613963832","30.7683276507305","33.172168573405","33.488630289524","32.5507199304878","30.7509118750098","29.2069971122432","29.6637152721318","32.8458468201969","34.5343399317382","","","",
"Small states","SST","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.4118476131308","27.9402970566396","27.441724658705","27.1821964552067","27.1841224793642","27.0684283865686","27.5236142197331","26.512632347788","25.5120345796962","25.3268315909566","25.1564061933037","24.9188321437183","25.378530266298","25.9371325412325","25.2363170328445","23.4445197949051","23.2118517728763","22.0421248351235","21.5178797356169","21.443162601589","","","",
"Sao Tome and Principe","STP","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.45045697","52.73154453","42.15433277","45.85131018","38.83102697","43.26711577","40.55114049","38.42790403","32.13875797","36.77687482","34.53390777","52.64297081","52.58820813","44.97066971","29.9746065","29.61531347","24.14818036","12.19759327","10.28196754","11.19155109","","","",
"Suriname","SUR","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.01694075","7.99713545","13.36766915","16.64003305","20.63361479","18.56485407","26.74929818","22.09944751","19.6347032","16.4874552","14.75903614","11.53764201","13.50373099","14.72664781","13.00481878","13.44394901","13.77409321","12.81032771","10.93000959","11.39916109","","","",
"Slovak Republic","SVK","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.48120326","11.32311023","8.32138149","8.41441003","10.35651131","10.61420905","10.71242822","10.9355393","11.68044147","19.18392915","22.56913421","25.94977114","26.22120381","25.23840238","25.5518937","21.66366472","22.64877048","22.3689441","22.69280184","22.53609096","","","",
"Slovenia","SVN","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.2167578","11.79086761","11.6749697","11.84860534","12.37390969","11.46269579","10.46321276","11.50346683","11.71112316","11.59595226","12.4202163","11.56275356","13.00350203","11.94232996","11.91236628","12.23411459","11.75835312","11.89931124","12.10584609","12.06581854","","","",
"Sweden","SWE","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.33568315","13.05691698","14.14772676","13.59820224","13.38850745","13.77082515","16.38581549","16.0442036","15.66805105","16.05031696","16.41063651","16.35278132","16.17985751","16.11397807","16.10973069","16.01370786","13.36128904","13.76986808","14.08983766","14.06425667","","","",
"Swaziland","SWZ","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.45875361","14.6704125","14.17720366","16.66666667","17.85714286","18.52517986","17.94105879","17.09424744","14.44792319","15.43771015","13.67815314","13.98666495","13.36883896","13.04094159","13.76742261","12.67538836","13.23268141","12.02846091","10.015894","10.28669173","","","",
"Sint Maarten (Dutch part)","SXM","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.84037842","12.06652189","13.31891243","15.16020751","14.36317378","17.86147017","15.44026298","13.47891689","10.59831829","8.42401903","7.10777528","5.80603864","5.73588241","6.26373842","5.72349594","4.0872441","4.79193434","2.47621836","1.99714553","2.33873697","","","",
"Syrian Arab Republic","SYR","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.31746032","64.47368421","64.55696203","61.72839506","61.62790698","59.5505618","55.78947368","54.22843232","51.75325266","52.02946827","49.49593791","51.46213041","51.92124744","53.01201478","54","54","53.37520304","53.69127815","53.69023192","53.69023192","","","",
"Turks and Caicos Islands","TCA","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.93906581","61.3226479","62.19425715","66.71096115","63.58434939","55.31536262","57.34333093","63.89890412","53.83095092","55.51142604","54.73351494","58.96368443","55.57413637","57.67219268","54.64249524","51.35157166","44.51291701","45.41536226","41.4981968","39.15064491","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.5567800634138","48.1436228010482","49.5488634959772","52.110911904091","52.7118272411655","55.2150824417471","55.9593193535648","54.0222671368718","52.3734216351551","50.9512548700064","50.9591495994907","47.8303072002706","43.323230825718","40.4605118219274","37.874305991133","35.9451871866522","35.5410160330427","34.8981925912591","34.4721257503019","32.7561268714544","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.9396704707679","24.6227429297","24.2749225880609","29.2713363476808","30.0466418211374","30.3724654723621","29.2742860833288","28.098168671911","28.2488452963368","29.4961762528793","28.9738922352683","28.4731667023049","28.0049457959778","31.5893428754889","32.2790623830402","33.7028341668973","34.7025451034865","34.9503904115067","37.0422521925373","36.6897612381675","","","",
"Togo","TGO","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.78101485","52.77914374","56.22048799","50.4004081","53.70713262","57.00963339","59.49101722","62.36802344","57.31643277","52.99765779","50.15848598","46.59513035","47.75378683","45.50924708","39.02160732","47.72456312","51.61019137","46.4222106","43.31570248","46.24472193","","","",
"Thailand","THA","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.585107646586","42.4866787647407","36.8779121438613","35.3708672415181","34.5127850350522","33.7200806246616","33.0698347211834","27.1987277230551","26.8494846296629","26.0852295261084","27.234561776791","17.3794830208634","14.499385837626","14.6922325494723","15.3693034604779","14.1909544490464","12.4341443000933","12.5663118299162","12.2066206937759","11.9229998308597","","","",
"Tajikistan","TJK","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.47663551","56.97577277","54.33789954","66.28751542","70.95094555","78.81023842","78.63385679","78.91660976","77.64165378","79.5078152","78.354169","78.18918473","73.03534911","72.3025584","67.78968027","66.84527796","61.42301278","60.0908501","60.11518098","61.69458336","","","",
"Turkmenistan","TKM","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.49664811","27.83038287","29.85480944","30.39772727","38.53564547","18.45556095","27.22063037","27.15231788","29.70729576","39.96641478","42.42424242","46.75646385","35.68977351","50.81898362","38.1898345","38.42521362","35.98876182","35.09392343","32.7576376","34.77123283","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.9561620788334","41.1008335777808","39.4803996214699","38.9315730137713","38.5941674327865","39.0212299766352","39.7406788238465","41.465964573327","41.9116011765132","40.4434003114045","40.8069054550933","39.7648293782556","38.075236532854","36.4873470816226","35.0391620692171","32.4765699533403","31.1099379682576","31.9800940007529","31.4844063338638","32.3026099079183","","","",
"Timor-Leste","TLS","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.5637681","33.40819618","32.14529932","45.81993569","45.55010512","42.63157895","32.5203252","51.29609091","15.84691885","13.99206092","11.31767783","10.60544186","9.08767562","8.88694431","9.56646817","","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.3028343071819","48.1712415430032","49.2087182747618","50.1704216920886","53.0597618880702","52.9866511101263","50.9912809877506","49.7493682779738","48.2157629510397","49.0981161447688","49.7114086587269","47.6047356378614","47.559007164582","46.5894904852696","47.498388409194","49.8050085119133","48.5755026076826","45.1569668114694","43.7964732646132","44.2586164723813","","","",
"Tonga","TON","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.37944789","26.06076418","24.88421563","24.82074126","20.7870101","22.87933213","18.81850371","18.81850371","10.59341282","10.59341282","8.0487534","8.07106791","12.29632884","12.46946328","13.9944941","13.27309463","13.97739051","13.08569542","12.63442777","11.93526507","","","",
"South Asia (IDA & IBRD)","TSA","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.8782671011266","66.8927275002145","67.8474066682522","66.4839407923778","64.5095705280978","66.2151057457641","68.2288112283822","68.0671398186258","68.8797241264068","66.2863048014152","65.1686290062251","65.1123096113728","64.85213140143","63.7620285960343","62.6847221156687","62.471852049218","63.5044333415251","63.5578280445029","62.6252902152336","61.4855826392061","","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.4500580018952","38.9069250593493","37.2352164211925","39.5516344959646","31.2755596465083","29.7997986392679","30.2784109994285","31.2411229623735","32.6350943132445","30.1258478749152","30.6061613963832","30.7683276507305","33.172168573405","33.488630289524","32.5507199304878","30.7509118750098","29.2069971122432","29.6637152721318","32.8458468201969","34.5343399317382","","","",
"Trinidad and Tobago","TTO","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.08037721","42.76635073","42.12064356","46.00933339","43.61804974","45.81250876","42.60973795","40.87871463","44.36475975","45.28301887","41.5781934","41.52963944","41.45138712","41.30007264","41.10633721","34.8561137","37.43588796","40.60549205","38.76207665","37.98364456","","","",
"Tunisia","TUN","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.53922253","38.26559147","40.46083742","39.02382136","38.87525914","36.14120156","37.19950579","37.94726838","37.77352453","40.24850044","40.83277761","40.75546573","41.38049086","39.9250117","37.51941213","35.8909002","36.43290252","36.72962219","36.37336726","37.72782384","","","",
"Turkey","TUR","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.67889908","30.84464032","28.26398321","27.95762375","29.07871138","27.64528582","22.84607938","19.84126984","18.46039376","19.23807335","22.76465115","21.97352561","21.81622937","17.3810859","14.0595051","16.31375855","15.43574271","15.83792746","16.77449935","17.75092348","","","",
"Tuvalu","TUV","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.56628962","0.98564602","2.14087449","1.70730182","1.30386487","0.19750432","0.93949564","1.33276154","1.03387036","1.07694179","0.95464368","0.62305438","0.8424456","1.16932602","0.99751623","0.74149564","0.81177746","0.9611348","0.81541212","0.79748287","","","",
"Tanzania","TZA","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.59839753","48.16822746","49.58210484","50.34148709","48.46996999","47.26396636","39.41133832","36.188915","31.90449289","29.92537006","25.14895798","16.61989541","14.10974796","16.44926618","18.06351469","31.90858866","29.64186764","21.96690419","23.36512139","23.21186131","","","",
"Uganda","UGA","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.95486277","45.97341068","45.43030298","42.73378611","41.48591011","37.7473237","34.38250025","32.082645","30.75509087","35.95028133","39.1884971","41.39986341","42.39783412","43.19061464","42.29952881","32.51570369","35.45025331","43.93212192","39.32275332","40.95789382","","","",
"Ukraine","UKR","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.46275705","26.8498393","35.5183894","42.96171359","46.17603679","44.05130251","41.77886247","40.36562621","38.70176568","38.56810908","37.49602459","36.27817387","34.65199546","39.44481542","41.96473693","40.50427734","43.63549911","41.98072263","43.08771713","46.21546909","","","",
"Upper middle income","UMC","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.6590785402251","37.8381805484278","36.6626366636774","38.6402216226521","39.9902182152607","41.3592270665896","42.0752486126927","41.7571710074923","40.6777120534367","39.6013619196104","39.2696179309983","37.8457622231457","35.5467158036012","35.3928076752076","34.4560186924633","33.3210834239509","32.8801256123101","32.9590520766395","33.0535365287575","32.3857301877942","","","",
"Uruguay","URY","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.15508885","18.84529724","21.32523148","19.69040378","20.68632288","20.36104293","21.28889317","21.91292622","23.85039299","12.01177453","11.73984608","10.93522201","13.19832322","11.87917366","18.2549972","17.70545828","17.26822907","16.8578292","16.46780477","15.57683672","","","",
"United States","USA","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.43883111","14.22991526","14.46637709","14.98617889","14.95537564","14.80154798","14.14501678","13.73128478","13.59904509","13.38388528","13.31065778","12.93416202","12.8929111","12.54254652","12.02070776","11.7607211","11.70083792","11.58763924","11.48742914","11.04644464","","","",
"Uzbekistan","UZB","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.54536376","47.96323053","51.46325578","53.15691789","49.16094298","52.30381329","51.50587845","55.23403137","53.77774093","52.44402615","52.12888595","52.01942418","56.85507212","53.86898912","55.03985062","45.62872233","46.36190094","48.74927582","47.62587416","43.93235457","","","",
"St. Vincent and the Grenadines","VCT","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.77010832","44.09406995","47.77976409","50.3435855","46.51114639","17.73421142","19.04691758","17.8037488","17.92469542","18.79991613","19.13102612","18.02382774","17.85713218","15.9721041","15.59092931","18.04783429","18.00907357","48.05539932","17.27911531","49.18770234","","","",
"Venezuela, RB","VEN","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.47888548","64.21511927","59.99913452","61.12499685","55.05055073","49.71111306","49.72666242","51.24474541","52.42416413","48.70480549","47.16522227","45.88880561","46.14702878","61.39447912","51.31059022","52.63920529","49.88042936","58.54039417","62.60026816","64.33365191","","","",
"British Virgin Islands","VGB","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.85932169","65.27498001","65.18226188","63.32309036","61.89745638","66.02707756","64.52679716","63.91582773","62.87271784","66.53864954","67.63867508","58.77176312","51.96186963","54.123241","50.2306196","44.83671763","45.57509654","36.76654715","36.48621058","36.75884027","","","",
"Vanuatu","VUT","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.22638317","13.54600213","10.66220793","8.8815348","10.15320177","9.39443064","9.6721622","9.85449968","8.42623466","8.11465344","8.39507225","7.66175763","7.85434225","7.48641388","7.26938637","6.3615049","7.74601262","8.1946259","7.64868485","5.78819648","","","",
"World","WLD","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.399257620424","17.7120382363852","18.3013542419247","18.6516905693647","18.4435838623682","18.6012959438491","18.2139649167197","17.7063937476734","17.7159118146995","17.6959803930999","17.9224784663106","17.9673369337535","18.0441916712365","18.1685047931223","17.6723862238751","17.9005019280034","18.0663072475123","18.2289177580822","18.3870200670363","18.1744152140487","","","",
"Samoa","WSM","Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.3590188","23.44256289","23.96908645","20.35278251","20.27776239","19.16379614","20.94152077","17.14761263","18.28185311","12.08434661","12.6119082","9.31881867","8.99350499","9.58960772","8.71484146","7.89630811","7.52157611","8.46325647","6.26388513","5.88489926","","","",
